,datetime,Boston
690,2012-10-30 06:00:00,mist
691,2012-10-30 07:00:00,mist
692,2012-10-30 08:00:00,light rain
693,2012-10-30 09:00:00,mist
694,2012-10-30 10:00:00,mist
695,2012-10-30 11:00:00,mist
696,2012-10-30 12:00:00,mist
697,2012-10-30 13:00:00,mist
698,2012-10-30 14:00:00,mist
699,2012-10-30 15:00:00,mist
700,2012-10-30 16:00:00,mist
701,2012-10-30 17:00:00,mist
702,2012-10-30 18:00:00,mist
703,2012-10-30 19:00:00,heavy intensity rain
704,2012-10-30 20:00:00,heavy intensity rain
705,2012-10-30 21:00:00,heavy intensity rain
706,2012-10-30 22:00:00,moderate rain
707,2012-10-30 23:00:00,mist
708,2012-10-31 00:00:00,light rain
709,2012-10-31 01:00:00,heavy intensity rain
710,2012-10-31 02:00:00,light rain
711,2012-10-31 03:00:00,light rain
712,2012-10-31 04:00:00,mist
713,2012-10-31 05:00:00,mist
714,2012-10-31 06:00:00,mist
715,2012-10-31 07:00:00,light rain
716,2012-10-31 08:00:00,mist
717,2012-10-31 09:00:00,broken clouds
718,2012-10-31 10:00:00,light rain
719,2012-10-31 11:00:00,light rain
720,2012-10-31 12:00:00,heavy intensity rain
721,2012-10-31 13:00:00,mist
722,2012-10-31 14:00:00,mist
723,2012-10-31 15:00:00,mist
724,2012-10-31 16:00:00,broken clouds
725,2012-10-31 17:00:00,broken clouds
726,2012-10-31 18:00:00,light rain
727,2012-10-31 19:00:00,mist
728,2012-10-31 20:00:00,mist
729,2012-10-31 21:00:00,light rain
730,2012-10-31 22:00:00,heavy intensity rain
731,2012-10-31 23:00:00,mist
732,2012-11-01 00:00:00,light rain
733,2012-11-01 01:00:00,light rain
734,2012-11-01 02:00:00,sky is clear
735,2012-11-01 03:00:00,fog
736,2012-11-01 04:00:00,fog
737,2012-11-01 05:00:00,fog
738,2012-11-01 06:00:00,fog
739,2012-11-01 07:00:00,fog
740,2012-11-01 08:00:00,mist
741,2012-11-01 09:00:00,mist
742,2012-11-01 10:00:00,sky is clear
743,2012-11-01 11:00:00,light rain
744,2012-11-01 12:00:00,sky is clear
745,2012-11-01 13:00:00,sky is clear
746,2012-11-01 14:00:00,sky is clear
747,2012-11-01 15:00:00,sky is clear
748,2012-11-01 16:00:00,sky is clear
749,2012-11-01 17:00:00,sky is clear
750,2012-11-01 18:00:00,sky is clear
751,2012-11-01 19:00:00,light rain
752,2012-11-01 20:00:00,light rain
753,2012-11-01 21:00:00,sky is clear
754,2012-11-01 22:00:00,sky is clear
755,2012-11-01 23:00:00,sky is clear
756,2012-11-02 00:00:00,sky is clear
757,2012-11-02 01:00:00,sky is clear
758,2012-11-02 02:00:00,sky is clear
759,2012-11-02 03:00:00,sky is clear
760,2012-11-02 04:00:00,sky is clear
761,2012-11-02 05:00:00,sky is clear
762,2012-11-02 06:00:00,sky is clear
763,2012-11-02 07:00:00,sky is clear
764,2012-11-02 08:00:00,sky is clear
765,2012-11-02 09:00:00,sky is clear
766,2012-11-02 10:00:00,sky is clear
767,2012-11-02 11:00:00,sky is clear
768,2012-11-02 12:00:00,sky is clear
769,2012-11-02 13:00:00,sky is clear
770,2012-11-02 14:00:00,sky is clear
771,2012-11-02 15:00:00,sky is clear
772,2012-11-02 16:00:00,sky is clear
773,2012-11-02 17:00:00,sky is clear
774,2012-11-02 18:00:00,sky is clear
775,2012-11-02 19:00:00,sky is clear
776,2012-11-02 20:00:00,sky is clear
777,2012-11-02 21:00:00,sky is clear
778,2012-11-02 22:00:00,sky is clear
779,2012-11-02 23:00:00,sky is clear
780,2012-11-03 00:00:00,sky is clear
781,2012-11-03 01:00:00,sky is clear
782,2012-11-03 02:00:00,sky is clear
783,2012-11-03 03:00:00,sky is clear
784,2012-11-03 04:00:00,sky is clear
785,2012-11-03 05:00:00,sky is clear
786,2012-11-03 06:00:00,sky is clear
787,2012-11-03 07:00:00,sky is clear
788,2012-11-03 08:00:00,sky is clear
789,2012-11-03 09:00:00,sky is clear
790,2012-11-03 10:00:00,sky is clear
791,2012-11-03 11:00:00,sky is clear
792,2012-11-03 12:00:00,sky is clear
793,2012-11-03 13:00:00,sky is clear
794,2012-11-03 14:00:00,sky is clear
795,2012-11-03 15:00:00,sky is clear
796,2012-11-03 16:00:00,sky is clear
797,2012-11-03 17:00:00,sky is clear
798,2012-11-03 18:00:00,sky is clear
799,2012-11-03 19:00:00,sky is clear
800,2012-11-03 20:00:00,sky is clear
801,2012-11-03 21:00:00,sky is clear
802,2012-11-03 22:00:00,sky is clear
803,2012-11-03 23:00:00,light rain
804,2012-11-04 00:00:00,light rain
805,2012-11-04 01:00:00,light rain
806,2012-11-04 02:00:00,light rain
807,2012-11-04 03:00:00,sky is clear
808,2012-11-04 04:00:00,sky is clear
809,2012-11-04 05:00:00,sky is clear
810,2012-11-04 06:00:00,sky is clear
811,2012-11-04 07:00:00,sky is clear
812,2012-11-04 08:00:00,sky is clear
813,2012-11-04 09:00:00,sky is clear
814,2012-11-04 10:00:00,few clouds
815,2012-11-04 11:00:00,sky is clear
816,2012-11-04 12:00:00,sky is clear
817,2012-11-04 13:00:00,sky is clear
818,2012-11-04 14:00:00,sky is clear
819,2012-11-04 15:00:00,sky is clear
820,2012-11-04 16:00:00,sky is clear
821,2012-11-04 17:00:00,sky is clear
822,2012-11-04 18:00:00,sky is clear
823,2012-11-04 19:00:00,sky is clear
824,2012-11-04 20:00:00,sky is clear
825,2012-11-04 21:00:00,sky is clear
826,2012-11-04 22:00:00,sky is clear
827,2012-11-04 23:00:00,sky is clear
828,2012-11-05 00:00:00,sky is clear
829,2012-11-05 01:00:00,sky is clear
830,2012-11-05 02:00:00,sky is clear
831,2012-11-05 03:00:00,sky is clear
832,2012-11-05 04:00:00,sky is clear
833,2012-11-05 05:00:00,sky is clear
834,2012-11-05 06:00:00,sky is clear
835,2012-11-05 07:00:00,sky is clear
836,2012-11-05 08:00:00,sky is clear
837,2012-11-05 09:00:00,sky is clear
838,2012-11-05 10:00:00,sky is clear
839,2012-11-05 11:00:00,sky is clear
840,2012-11-05 12:00:00,light intensity drizzle
841,2012-11-05 13:00:00,sky is clear
842,2012-11-05 14:00:00,light intensity drizzle
843,2012-11-05 15:00:00,sky is clear
844,2012-11-05 16:00:00,sky is clear
845,2012-11-05 17:00:00,sky is clear
846,2012-11-05 18:00:00,sky is clear
847,2012-11-05 19:00:00,sky is clear
848,2012-11-05 20:00:00,sky is clear
849,2012-11-05 21:00:00,sky is clear
850,2012-11-05 22:00:00,sky is clear
851,2012-11-05 23:00:00,sky is clear
852,2012-11-06 00:00:00,sky is clear
853,2012-11-06 01:00:00,sky is clear
854,2012-11-06 02:00:00,sky is clear
855,2012-11-06 03:00:00,sky is clear
856,2012-11-06 04:00:00,sky is clear
857,2012-11-06 05:00:00,sky is clear
858,2012-11-06 06:00:00,sky is clear
859,2012-11-06 07:00:00,sky is clear
860,2012-11-06 08:00:00,sky is clear
861,2012-11-06 09:00:00,sky is clear
862,2012-11-06 10:00:00,sky is clear
863,2012-11-06 11:00:00,sky is clear
864,2012-11-06 12:00:00,sky is clear
865,2012-11-06 13:00:00,sky is clear
866,2012-11-06 14:00:00,sky is clear
867,2012-11-06 15:00:00,sky is clear
868,2012-11-06 16:00:00,sky is clear
869,2012-11-06 17:00:00,broken clouds
870,2012-11-06 18:00:00,sky is clear
871,2012-11-06 19:00:00,sky is clear
872,2012-11-06 20:00:00,sky is clear
873,2012-11-06 21:00:00,sky is clear
874,2012-11-06 22:00:00,sky is clear
875,2012-11-06 23:00:00,sky is clear
876,2012-11-07 00:00:00,sky is clear
877,2012-11-07 01:00:00,sky is clear
878,2012-11-07 02:00:00,sky is clear
879,2012-11-07 03:00:00,sky is clear
880,2012-11-07 04:00:00,sky is clear
881,2012-11-07 05:00:00,sky is clear
882,2012-11-07 06:00:00,sky is clear
883,2012-11-07 07:00:00,sky is clear
884,2012-11-07 08:00:00,sky is clear
885,2012-11-07 09:00:00,sky is clear
886,2012-11-07 10:00:00,sky is clear
887,2012-11-07 11:00:00,sky is clear
888,2012-11-07 12:00:00,sky is clear
889,2012-11-07 13:00:00,sky is clear
890,2012-11-07 14:00:00,sky is clear
891,2012-11-07 15:00:00,sky is clear
892,2012-11-07 16:00:00,sky is clear
893,2012-11-07 17:00:00,sky is clear
894,2012-11-07 18:00:00,sky is clear
895,2012-11-07 19:00:00,sky is clear
896,2012-11-07 20:00:00,sky is clear
897,2012-11-07 21:00:00,sky is clear
898,2012-11-07 22:00:00,sky is clear
899,2012-11-07 23:00:00,sky is clear
900,2012-11-08 00:00:00,sky is clear
901,2012-11-08 01:00:00,sky is clear
902,2012-11-08 02:00:00,sky is clear
903,2012-11-08 03:00:00,sky is clear
904,2012-11-08 04:00:00,sky is clear
905,2012-11-08 05:00:00,broken clouds
906,2012-11-08 06:00:00,overcast clouds
907,2012-11-08 07:00:00,overcast clouds
908,2012-11-08 08:00:00,overcast clouds
909,2012-11-08 09:00:00,overcast clouds
910,2012-11-08 10:00:00,overcast clouds
911,2012-11-08 11:00:00,overcast clouds
912,2012-11-08 12:00:00,overcast clouds
913,2012-11-08 13:00:00,sky is clear
914,2012-11-08 14:00:00,sky is clear
915,2012-11-08 15:00:00,sky is clear
916,2012-11-08 16:00:00,sky is clear
917,2012-11-08 17:00:00,moderate rain
918,2012-11-08 18:00:00,sky is clear
919,2012-11-08 19:00:00,sky is clear
920,2012-11-08 20:00:00,sky is clear
921,2012-11-08 21:00:00,mist
922,2012-11-08 22:00:00,fog
923,2012-11-08 23:00:00,squalls
924,2012-11-09 00:00:00,squalls
925,2012-11-09 01:00:00,mist
926,2012-11-09 02:00:00,mist
927,2012-11-09 03:00:00,mist
928,2012-11-09 04:00:00,mist
929,2012-11-09 05:00:00,mist
930,2012-11-09 06:00:00,mist
931,2012-11-09 07:00:00,mist
932,2012-11-09 08:00:00,mist
933,2012-11-09 09:00:00,mist
934,2012-11-09 10:00:00,mist
935,2012-11-09 11:00:00,mist
936,2012-11-09 12:00:00,heavy snow
937,2012-11-09 13:00:00,light rain
938,2012-11-09 14:00:00,mist
939,2012-11-09 15:00:00,moderate rain
940,2012-11-09 16:00:00,light rain
941,2012-11-09 17:00:00,heavy snow
942,2012-11-09 18:00:00,mist
943,2012-11-09 19:00:00,mist
944,2012-11-09 20:00:00,mist
945,2012-11-09 21:00:00,overcast clouds
946,2012-11-09 22:00:00,light rain
947,2012-11-09 23:00:00,mist
948,2012-11-10 00:00:00,mist
949,2012-11-10 01:00:00,mist
950,2012-11-10 02:00:00,sky is clear
951,2012-11-10 03:00:00,mist
952,2012-11-10 04:00:00,sky is clear
953,2012-11-10 05:00:00,sky is clear
954,2012-11-10 06:00:00,sky is clear
955,2012-11-10 07:00:00,sky is clear
956,2012-11-10 08:00:00,sky is clear
957,2012-11-10 09:00:00,sky is clear
958,2012-11-10 10:00:00,sky is clear
959,2012-11-10 11:00:00,sky is clear
960,2012-11-10 12:00:00,sky is clear
961,2012-11-10 13:00:00,sky is clear
962,2012-11-10 14:00:00,sky is clear
963,2012-11-10 15:00:00,sky is clear
964,2012-11-10 16:00:00,sky is clear
965,2012-11-10 17:00:00,sky is clear
966,2012-11-10 18:00:00,sky is clear
967,2012-11-10 19:00:00,sky is clear
968,2012-11-10 20:00:00,sky is clear
969,2012-11-10 21:00:00,sky is clear
970,2012-11-10 22:00:00,sky is clear
971,2012-11-10 23:00:00,sky is clear
972,2012-11-11 00:00:00,sky is clear
973,2012-11-11 01:00:00,sky is clear
974,2012-11-11 02:00:00,sky is clear
975,2012-11-11 03:00:00,sky is clear
976,2012-11-11 04:00:00,mist
977,2012-11-11 05:00:00,sky is clear
978,2012-11-11 06:00:00,sky is clear
979,2012-11-11 07:00:00,sky is clear
980,2012-11-11 08:00:00,sky is clear
981,2012-11-11 09:00:00,sky is clear
982,2012-11-11 10:00:00,sky is clear
983,2012-11-11 11:00:00,sky is clear
984,2012-11-11 12:00:00,sky is clear
985,2012-11-11 13:00:00,sky is clear
986,2012-11-11 14:00:00,sky is clear
987,2012-11-11 15:00:00,sky is clear
988,2012-11-11 16:00:00,sky is clear
989,2012-11-11 17:00:00,sky is clear
990,2012-11-11 18:00:00,sky is clear
991,2012-11-11 19:00:00,sky is clear
992,2012-11-11 20:00:00,sky is clear
993,2012-11-11 21:00:00,sky is clear
994,2012-11-11 22:00:00,sky is clear
995,2012-11-11 23:00:00,sky is clear
996,2012-11-12 00:00:00,sky is clear
997,2012-11-12 01:00:00,sky is clear
998,2012-11-12 02:00:00,sky is clear
999,2012-11-12 03:00:00,sky is clear
1000,2012-11-12 04:00:00,sky is clear
1001,2012-11-12 05:00:00,sky is clear
1002,2012-11-12 06:00:00,sky is clear
1003,2012-11-12 07:00:00,sky is clear
1004,2012-11-12 08:00:00,sky is clear
1005,2012-11-12 09:00:00,sky is clear
1006,2012-11-12 10:00:00,sky is clear
1007,2012-11-12 11:00:00,sky is clear
1008,2012-11-12 12:00:00,sky is clear
1009,2012-11-12 13:00:00,sky is clear
1010,2012-11-12 14:00:00,sky is clear
1011,2012-11-12 15:00:00,sky is clear
1012,2012-11-12 16:00:00,broken clouds
1013,2012-11-12 17:00:00,overcast clouds
1014,2012-11-12 18:00:00,sky is clear
1015,2012-11-12 19:00:00,sky is clear
1016,2012-11-12 20:00:00,sky is clear
1017,2012-11-12 21:00:00,sky is clear
1018,2012-11-12 22:00:00,sky is clear
1019,2012-11-12 23:00:00,sky is clear
1020,2012-11-13 00:00:00,sky is clear
1021,2012-11-13 01:00:00,sky is clear
1022,2012-11-13 02:00:00,sky is clear
1023,2012-11-13 03:00:00,sky is clear
1024,2012-11-13 04:00:00,sky is clear
1025,2012-11-13 05:00:00,mist
1026,2012-11-13 06:00:00,mist
1027,2012-11-13 07:00:00,mist
1028,2012-11-13 08:00:00,mist
1029,2012-11-13 09:00:00,mist
1030,2012-11-13 10:00:00,mist
1031,2012-11-13 11:00:00,mist
1032,2012-11-13 12:00:00,mist
1033,2012-11-13 13:00:00,mist
1034,2012-11-13 14:00:00,mist
1035,2012-11-13 15:00:00,scattered clouds
1036,2012-11-13 16:00:00,sky is clear
1037,2012-11-13 17:00:00,sky is clear
1038,2012-11-13 18:00:00,sky is clear
1039,2012-11-13 19:00:00,sky is clear
1040,2012-11-13 20:00:00,sky is clear
1041,2012-11-13 21:00:00,sky is clear
1042,2012-11-13 22:00:00,sky is clear
1043,2012-11-13 23:00:00,sky is clear
1044,2012-11-14 00:00:00,sky is clear
1045,2012-11-14 01:00:00,sky is clear
1046,2012-11-14 02:00:00,sky is clear
1047,2012-11-14 03:00:00,broken clouds
1048,2012-11-14 04:00:00,sky is clear
1049,2012-11-14 05:00:00,sky is clear
1050,2012-11-14 06:00:00,light rain
1051,2012-11-14 07:00:00,moderate rain
1052,2012-11-14 08:00:00,sky is clear
1053,2012-11-14 09:00:00,sky is clear
1054,2012-11-14 10:00:00,mist
1055,2012-11-14 11:00:00,light rain
1056,2012-11-14 12:00:00,mist
1057,2012-11-14 13:00:00,light rain
1058,2012-11-14 14:00:00,mist
1059,2012-11-14 15:00:00,mist
1060,2012-11-14 16:00:00,mist
1061,2012-11-14 17:00:00,light rain
1062,2012-11-14 18:00:00,light rain
1063,2012-11-14 19:00:00,moderate rain
1064,2012-11-14 20:00:00,mist
1065,2012-11-14 21:00:00,mist
1066,2012-11-14 22:00:00,mist
1067,2012-11-14 23:00:00,light rain
1068,2012-11-15 00:00:00,light rain
1069,2012-11-15 01:00:00,light rain
1070,2012-11-15 02:00:00,mist
1071,2012-11-15 03:00:00,mist
1072,2012-11-15 04:00:00,overcast clouds
1073,2012-11-15 05:00:00,light rain
1074,2012-11-15 06:00:00,light intensity drizzle
1075,2012-11-15 07:00:00,overcast clouds
1076,2012-11-15 08:00:00,sky is clear
1077,2012-11-15 09:00:00,sky is clear
1078,2012-11-15 10:00:00,sky is clear
1079,2012-11-15 11:00:00,overcast clouds
1080,2012-11-15 12:00:00,sky is clear
1081,2012-11-15 13:00:00,sky is clear
1082,2012-11-15 14:00:00,sky is clear
1083,2012-11-15 15:00:00,sky is clear
1084,2012-11-15 16:00:00,sky is clear
1085,2012-11-15 17:00:00,sky is clear
1086,2012-11-15 18:00:00,sky is clear
1087,2012-11-15 19:00:00,sky is clear
1088,2012-11-15 20:00:00,sky is clear
1089,2012-11-15 21:00:00,sky is clear
1090,2012-11-15 22:00:00,sky is clear
1091,2012-11-15 23:00:00,sky is clear
1092,2012-11-16 00:00:00,sky is clear
1093,2012-11-16 01:00:00,sky is clear
1094,2012-11-16 02:00:00,sky is clear
1095,2012-11-16 03:00:00,sky is clear
1096,2012-11-16 04:00:00,sky is clear
1097,2012-11-16 05:00:00,sky is clear
1098,2012-11-16 06:00:00,sky is clear
1099,2012-11-16 07:00:00,sky is clear
1100,2012-11-16 08:00:00,sky is clear
1101,2012-11-16 09:00:00,sky is clear
1102,2012-11-16 10:00:00,sky is clear
1103,2012-11-16 11:00:00,sky is clear
1104,2012-11-16 12:00:00,sky is clear
1105,2012-11-16 13:00:00,broken clouds
1106,2012-11-16 14:00:00,broken clouds
1107,2012-11-16 15:00:00,broken clouds
1108,2012-11-16 16:00:00,broken clouds
1109,2012-11-16 17:00:00,broken clouds
1110,2012-11-16 18:00:00,broken clouds
1111,2012-11-16 19:00:00,broken clouds
1112,2012-11-16 20:00:00,broken clouds
1113,2012-11-16 21:00:00,broken clouds
1114,2012-11-16 22:00:00,broken clouds
1115,2012-11-16 23:00:00,broken clouds
1116,2012-11-17 00:00:00,broken clouds
1117,2012-11-17 01:00:00,broken clouds
1118,2012-11-17 02:00:00,broken clouds
1119,2012-11-17 03:00:00,broken clouds
1120,2012-11-17 04:00:00,broken clouds
1121,2012-11-17 05:00:00,broken clouds
1122,2012-11-17 06:00:00,broken clouds
1123,2012-11-17 07:00:00,overcast clouds
1124,2012-11-17 08:00:00,overcast clouds
1125,2012-11-17 09:00:00,overcast clouds
1126,2012-11-17 10:00:00,overcast clouds
1127,2012-11-17 11:00:00,sky is clear
1128,2012-11-17 12:00:00,sky is clear
1129,2012-11-17 13:00:00,sky is clear
1130,2012-11-17 14:00:00,sky is clear
1131,2012-11-17 15:00:00,sky is clear
1132,2012-11-17 16:00:00,sky is clear
1133,2012-11-17 17:00:00,overcast clouds
1134,2012-11-17 18:00:00,overcast clouds
1135,2012-11-17 19:00:00,broken clouds
1136,2012-11-17 20:00:00,broken clouds
1137,2012-11-17 21:00:00,broken clouds
1138,2012-11-17 22:00:00,broken clouds
1139,2012-11-17 23:00:00,sky is clear
1140,2012-11-18 00:00:00,sky is clear
1141,2012-11-18 01:00:00,sky is clear
1142,2012-11-18 02:00:00,sky is clear
1143,2012-11-18 03:00:00,sky is clear
1144,2012-11-18 04:00:00,sky is clear
1145,2012-11-18 05:00:00,sky is clear
1146,2012-11-18 06:00:00,sky is clear
1147,2012-11-18 07:00:00,sky is clear
1148,2012-11-18 08:00:00,sky is clear
1149,2012-11-18 09:00:00,sky is clear
1150,2012-11-18 10:00:00,sky is clear
1151,2012-11-18 11:00:00,sky is clear
1152,2012-11-18 12:00:00,sky is clear
1153,2012-11-18 13:00:00,sky is clear
1154,2012-11-18 14:00:00,sky is clear
1155,2012-11-18 15:00:00,sky is clear
1156,2012-11-18 16:00:00,sky is clear
1157,2012-11-18 17:00:00,sky is clear
1158,2012-11-18 18:00:00,few clouds
1159,2012-11-18 19:00:00,sky is clear
1160,2012-11-18 20:00:00,sky is clear
1161,2012-11-18 21:00:00,sky is clear
1162,2012-11-18 22:00:00,sky is clear
1163,2012-11-18 23:00:00,sky is clear
1164,2012-11-19 00:00:00,sky is clear
1165,2012-11-19 01:00:00,sky is clear
1166,2012-11-19 02:00:00,mist
1167,2012-11-19 03:00:00,mist
1168,2012-11-19 04:00:00,mist
1169,2012-11-19 05:00:00,mist
1170,2012-11-19 06:00:00,sky is clear
1171,2012-11-19 07:00:00,mist
1172,2012-11-19 08:00:00,mist
1173,2012-11-19 09:00:00,sky is clear
1174,2012-11-19 10:00:00,few clouds
1175,2012-11-19 11:00:00,sky is clear
1176,2012-11-19 12:00:00,sky is clear
1177,2012-11-19 13:00:00,mist
1178,2012-11-19 14:00:00,sky is clear
1179,2012-11-19 15:00:00,sky is clear
1180,2012-11-19 16:00:00,sky is clear
1181,2012-11-19 17:00:00,scattered clouds
1182,2012-11-19 18:00:00,sky is clear
1183,2012-11-19 19:00:00,sky is clear
1184,2012-11-19 20:00:00,sky is clear
1185,2012-11-19 21:00:00,sky is clear
1186,2012-11-19 22:00:00,sky is clear
1187,2012-11-19 23:00:00,sky is clear
1188,2012-11-20 00:00:00,sky is clear
1189,2012-11-20 01:00:00,sky is clear
1190,2012-11-20 02:00:00,sky is clear
1191,2012-11-20 03:00:00,sky is clear
1192,2012-11-20 04:00:00,sky is clear
1193,2012-11-20 05:00:00,sky is clear
1194,2012-11-20 06:00:00,mist
1195,2012-11-20 07:00:00,broken clouds
1196,2012-11-20 08:00:00,scattered clouds
1197,2012-11-20 09:00:00,few clouds
1198,2012-11-20 10:00:00,few clouds
1199,2012-11-20 11:00:00,sky is clear
1200,2012-11-20 12:00:00,sky is clear
1201,2012-11-20 13:00:00,broken clouds
1202,2012-11-20 14:00:00,scattered clouds
1203,2012-11-20 15:00:00,sky is clear
1204,2012-11-20 16:00:00,broken clouds
1205,2012-11-20 17:00:00,sky is clear
1206,2012-11-20 18:00:00,broken clouds
1207,2012-11-20 19:00:00,few clouds
1208,2012-11-20 20:00:00,mist
1209,2012-11-20 21:00:00,mist
1210,2012-11-20 22:00:00,sky is clear
1211,2012-11-20 23:00:00,sky is clear
1212,2012-11-21 00:00:00,sky is clear
1213,2012-11-21 01:00:00,sky is clear
1214,2012-11-21 02:00:00,mist
1215,2012-11-21 03:00:00,fog
1216,2012-11-21 04:00:00,fog
1217,2012-11-21 05:00:00,fog
1218,2012-11-21 06:00:00,mist
1219,2012-11-21 07:00:00,mist
1220,2012-11-21 08:00:00,fog
1221,2012-11-21 09:00:00,fog
1222,2012-11-21 10:00:00,mist
1223,2012-11-21 11:00:00,sky is clear
1224,2012-11-21 12:00:00,sky is clear
1225,2012-11-21 13:00:00,sky is clear
1226,2012-11-21 14:00:00,sky is clear
1227,2012-11-21 15:00:00,sky is clear
1228,2012-11-21 16:00:00,broken clouds
1229,2012-11-21 17:00:00,scattered clouds
1230,2012-11-21 18:00:00,scattered clouds
1231,2012-11-21 19:00:00,broken clouds
1232,2012-11-21 20:00:00,broken clouds
1233,2012-11-21 21:00:00,broken clouds
1234,2012-11-21 22:00:00,sky is clear
1235,2012-11-21 23:00:00,sky is clear
1236,2012-11-22 00:00:00,sky is clear
1237,2012-11-22 01:00:00,sky is clear
1238,2012-11-22 02:00:00,sky is clear
1239,2012-11-22 03:00:00,mist
1240,2012-11-22 04:00:00,sky is clear
1241,2012-11-22 05:00:00,mist
1242,2012-11-22 06:00:00,mist
1243,2012-11-22 07:00:00,sky is clear
1244,2012-11-22 08:00:00,mist
1245,2012-11-22 09:00:00,sky is clear
1246,2012-11-22 10:00:00,sky is clear
1247,2012-11-22 11:00:00,sky is clear
1248,2012-11-22 12:00:00,sky is clear
1249,2012-11-22 13:00:00,scattered clouds
1250,2012-11-22 14:00:00,sky is clear
1251,2012-11-22 15:00:00,sky is clear
1252,2012-11-22 16:00:00,overcast clouds
1253,2012-11-22 17:00:00,overcast clouds
1254,2012-11-22 18:00:00,overcast clouds
1255,2012-11-22 19:00:00,broken clouds
1256,2012-11-22 20:00:00,broken clouds
1257,2012-11-22 21:00:00,broken clouds
1258,2012-11-22 22:00:00,broken clouds
1259,2012-11-22 23:00:00,broken clouds
